SpName,varText,,Groups,Obs_Occ,biasSum,Prop_reports,Exp_Occ,Chi_Val,CompareVal
Gleditsia_triacanthos,VN,G,4,1247,664034,0.1639,938.8192,101.1647,greater
Gleditsia_triacanthos,VN,G,5,629,638439,0.1575,902.16,82.7086,lesser
Gordonia_lasianthus,TX,G,1,1,901798,0.2225,207.5925,205.5973,lesser
Gordonia_lasianthus,TX,G,2,20,1031725,0.2546,237.5418,199.2257,lesser
Gordonia_lasianthus,TX,G,3,270,653130,0.1612,150.3996,95.1083,greater
Gordonia_lasianthus,TX,G,4,642,610776,0.1507,140.6031,1788.0036,greater
Gordonia_lasianthus,TX,G,5,1,855048,0.211,196.863,194.8681,lesser
Gordonia_lasianthus,TN,G,1,931,1303793,0.3217,300.1461,1325.9431,greater
Gordonia_lasianthus,TN,G,2,1,1121833,0.2768,258.2544,256.2583,lesser
Gordonia_lasianthus,TN,G,3,1,875179,0.216,201.528,199.533,lesser
Gordonia_lasianthus,TN,G,4,931,457583,0.1129,105.3357,6471.8945,greater
Gordonia_lasianthus,TN,G,5,1,294089,0.0726,67.7358,65.7506,lesser
Gordonia_lasianthus,VX,G,1,23,1081752,0.2669,249.0177,205.142,lesser
Gordonia_lasianthus,VX,G,2,55,953847,0.2354,219.6282,123.4015,lesser
Gordonia_lasianthus,VX,G,3,112,452120,0.1116,104.1228,0.5959,greater
Gordonia_lasianthus,VX,G,4,298,660863,0.1631,152.1723,139.7476,greater
Gordonia_lasianthus,VX,G,5,445,903895,0.223,208.059,269.8323,greater
Gordonia_lasianthus,VN,G,1,2,953258,0.2352,219.4416,215.4598,lesser
Gordonia_lasianthus,VN,G,2,95,814172,0.2009,187.4397,45.5885,lesser
Gordonia_lasianthus,VN,G,3,298,982574,0.2425,226.2525,22.752,greater
Gordonia_lasianthus,VN,G,4,219,664034,0.1639,152.9187,28.5559,greater
Gordonia_lasianthus,VN,G,5,319,638439,0.1575,146.9475,201.4465,greater
Gossypium_thurberi,TX,G,1,2,901798,0.2225,80.3225,76.3723,lesser
Gossypium_thurberi,TX,G,2,2,1031725,0.2546,91.9106,87.9541,lesser
Gossypium_thurberi,TX,G,3,7,653130,0.1612,58.1932,45.0352,lesser
Gossypium_thurberi,TX,G,4,47,610776,0.1507,54.4027,1.0073,lesser
Gossypium_thurberi,TX,G,5,303,855048,0.211,76.171,675.4722,greater
Gossypium_thurberi,TN,G,1,295,1303793,0.3217,116.1337,275.4855,greater
Gossypium_thurberi,TN,G,2,65,1121833,0.2768,99.9248,12.2066,lesser
Gossypium_thurberi,TN,G,3,1,875179,0.216,77.976,75.9888,lesser
Gossypium_thurberi,TN,G,4,295,457583,0.1129,40.7569,1585.9782,greater
Gossypium_thurberi,TN,G,5,65,294089,0.0726,26.2086,57.4152,greater
Gossypium_thurberi,VX,G,1,5,1081752,0.2669,96.3509,86.6104,lesser
Gossypium_thurberi,VX,G,2,356,953847,0.2354,84.9794,864.3526,greater
Gossypium_thurberi,VX,G,3,5,452120,0.1116,40.2876,30.9081,lesser
Gossypium_thurberi,VX,G,4,356,660863,0.1631,58.8791,1499.3577,greater
Gossypium_thurberi,VX,G,5,5,903895,0.223,80.503,70.8135,lesser
Gossypium_thurberi,VN,G,1,358,953258,0.2352,84.9072,878.3669,greater
Gossypium_thurberi,VN,G,2,1,814172,0.2009,72.5249,70.5387,lesser
Gossypium_thurberi,VN,G,3,2,982574,0.2425,87.5425,83.5882,lesser
Gossypium_thurberi,VN,G,4,358,664034,0.1639,59.1679,1509.2749,greater
Gossypium_thurberi,VN,G,5,1,638439,0.1575,56.8575,54.8751,lesser
Guaiacum_officinale,TX,G,1,1,901798,0.2225,2.225,0.6744,lesser
Guaiacum_officinale,TX,G,2,1,1031725,0.2546,2.546,0.9388,lesser
Guaiacum_officinale,TX,G,3,8,653130,0.1612,1.612,25.3142,greater
Guaiacum_officinale,TX,G,4,1,610776,0.1507,1.507,0.1706,lesser
Guaiacum_officinale,TX,G,5,1,855048,0.211,2.11,0.5839,lesser
Guaiacum_officinale,TN,G,1,8,1303793,0.3217,3.217,7.1113,greater
Guaiacum_officinale,TN,G,2,1,1121833,0.2768,2.768,1.1293,lesser
Guaiacum_officinale,TN,G,3,1,875179,0.216,2.16,0.623,lesser
Guaiacum_officinale,TN,G,4,8,457583,0.1129,1.129,41.8163,greater
Guaiacum_officinale,TN,G,5,1,294089,0.0726,0.726,0.1034,greater
Guaiacum_officinale,VX,G,1,1,1081752,0.2669,2.669,1.0437,lesser
Guaiacum_officinale,VX,G,2,9,953847,0.2354,2.354,18.7635,greater
Guaiacum_officinale,VX,G,3,1,452120,0.1116,1.116,0.0121,lesser
Guaiacum_officinale,VX,G,4,9,660863,0.1631,1.631,33.2938,greater
Guaiacum_officinale,VX,G,5,1,903895,0.223,2.23,0.6784,lesser
Guaiacum_officinale,VN,G,1,5,953258,0.2352,2.352,2.9813,greater
Guaiacum_officinale,VN,G,2,1,814172,0.2009,2.009,0.5068,lesser
Guaiacum_officinale,VN,G,3,4,982574,0.2425,2.425,1.0229,greater
Guaiacum_officinale,VN,G,4,5,664034,0.1639,1.639,6.8922,greater
Guaiacum_officinale,VN,G,5,1,638439,0.1575,1.575,0.2099,lesser
Guaiacum_sanctum,TX,G,1,2,901798,0.2225,8.9,5.3494,lesser
Guaiacum_sanctum,TX,G,2,3,1031725,0.2546,10.184,5.0677,lesser
Guaiacum_sanctum,TX,G,3,1,653130,0.1612,6.448,4.6031,lesser
Guaiacum_sanctum,TX,G,4,34,610776,0.1507,6.028,129.7997,greater
Guaiacum_sanctum,TX,G,5,2,855048,0.211,8.44,4.9139,lesser
Guaiacum_sanctum,TN,G,1,34,1303793,0.3217,12.868,34.7033,greater
Guaiacum_sanctum,TN,G,2,3,1121833,0.2768,11.072,5.8849,lesser
Guaiacum_sanctum,TN,G,3,2,875179,0.216,8.64,5.103,lesser
Guaiacum_sanctum,TN,G,4,1,457583,0.1129,4.516,2.7374,lesser
Guaiacum_sanctum,TN,G,5,34,294089,0.0726,2.904,332.9756,greater
Guaiacum_sanctum,VX,G,1,1,1081752,0.2669,10.676,8.7697,lesser
Guaiacum_sanctum,VX,G,2,2,953847,0.2354,9.416,5.8408,lesser
Guaiacum_sanctum,VX,G,3,15,452120,0.1116,4.464,24.8672,greater
Guaiacum_sanctum,VX,G,4,16,660863,0.1631,6.524,13.7637,greater
Guaiacum_sanctum,VX,G,5,6,903895,0.223,8.92,0.9559,lesser
Guaiacum_sanctum,VN,G,1,21,953258,0.2352,9.408,14.283,greater
Guaiacum_sanctum,VN,G,2,9,814172,0.2009,8.036,0.1156,greater
Guaiacum_sanctum,VN,G,3,8,982574,0.2425,9.7,0.2979,lesser
Guaiacum_sanctum,VN,G,4,1,664034,0.1639,6.556,4.7085,lesser
Guaiacum_sanctum,VN,G,5,1,638439,0.1575,6.3,4.4587,lesser
Guapira_discolor,TX,G,1,1,901798,0.2225,10.0125,8.1124,lesser
Guapira_discolor,TX,G,2,44,1031725,0.2546,11.457,92.4367,greater
Guapira_discolor,TX,G,3,1,653130,0.1612,7.254,5.3919,lesser
Guapira_discolor,TX,G,4,44,610776,0.1507,6.7815,204.2641,greater
Guapira_discolor,TX,G,5,1,855048,0.211,9.495,7.6003,lesser
Guapira_discolor,TN,G,1,44,1303793,0.3217,14.4765,60.2105,greater
Guapira_discolor,TN,G,2,1,1121833,0.2768,12.456,10.5363,lesser
Guapira_discolor,TN,G,3,44,875179,0.216,9.72,120.897,greater
Guapira_discolor,TN,G,4,1,457583,0.1129,5.0805,3.2773,lesser
Guapira_discolor,TN,G,5,44,294089,0.0726,3.267,507.8596,greater
Guapira_discolor,VX,G,1,1,1081752,0.2669,12.0105,10.0938,lesser
Guapira_discolor,VX,G,2,1,953847,0.2354,10.593,8.6874,lesser
Guapira_discolor,VX,G,3,11,452120,0.1116,5.022,7.116,greater
Guapira_discolor,VX,G,4,15,660863,0.1631,7.3395,7.9955,greater
Guapira_discolor,VX,G,5,17,903895,0.223,10.035,4.8342,greater
Guapira_discolor,VN,G,1,26,953258,0.2352,10.584,22.454,greater
Guapira_discolor,VN,G,2,2,814172,0.2009,9.0405,5.483,lesser
Guapira_discolor,VN,G,3,5,982574,0.2425,10.9125,3.2035,lesser
Guapira_discolor,VN,G,4,11,664034,0.1639,7.3755,1.7812,greater
Guapira_discolor,VN,G,5,1,638439,0.1575,7.0875,5.2286,lesser
Guapira_obtusata,TX,G,1,5,901798,0.2225,1.1125,13.5844,greater
Guapira_obtusata,TX,G,2,5,1031725,0.2546,1.273,10.9116,greater
Guapira_obtusata,TX,G,3,5,653130,0.1612,0.806,21.8234,greater
Guapira_obtusata,TX,G,4,5,610776,0.1507,0.7535,23.932,greater
Guapira_obtusata,TX,G,5,5,855048,0.211,1.055,14.7517,greater
Guapira_obtusata,TN,G,1,5,1303793,0.3217,1.6085,7.1509,greater
Guapira_obtusata,TN,G,2,5,1121833,0.2768,1.384,9.4476,greater
Guapira_obtusata,TN,G,3,5,875179,0.216,1.08,14.2281,greater
Guapira_obtusata,TN,G,4,5,457583,0.1129,0.5645,34.8515,greater
Guapira_obtusata,TN,G,5,5,294089,0.0726,0.363,59.2335,greater
Guapira_obtusata,VX,G,1,5,1081752,0.2669,1.3345,10.0681,greater
Guapira_obtusata,VX,G,2,5,953847,0.2354,1.177,12.4174,greater
Guapira_obtusata,VX,G,3,5,452120,0.1116,0.558,35.3609,greater
Guapira_obtusata,VX,G,4,5,660863,0.1631,0.8155,21.4715,greater
Guapira_obtusata,VX,G,5,5,903895,0.223,1.115,13.5365,greater
Guapira_obtusata,VN,G,1,3,953258,0.2352,1.176,2.8291,greater
Guapira_obtusata,VN,G,2,1,814172,0.2009,1.0045,0,lesser
Guapira_obtusata,VN,G,3,1,982574,0.2425,1.2125,0.0372,lesser
Guapira_obtusata,VN,G,4,3,664034,0.1639,0.8195,5.8018,greater
Guapira_obtusata,VN,G,5,1,638439,0.1575,0.7875,0.0573,greater
Guettarda_elliptica,TX,G,1,49,901798,0.2225,10.9025,133.1272,greater
Guettarda_elliptica,TX,G,2,49,1031725,0.2546,12.4754,106.9342,greater
Guettarda_elliptica,TX,G,3,49,653130,0.1612,7.8988,213.869,greater
Guettarda_elliptica,TX,G,4,49,610776,0.1507,7.3843,234.5336,greater
Guettarda_elliptica,TX,G,5,49,855048,0.211,10.339,144.5665,greater
Guettarda_elliptica,TN,G,1,49,1303793,0.3217,15.7633,70.0791,greater
Guettarda_elliptica,TN,G,2,49,1121833,0.2768,13.5632,92.5863,greater
Guettarda_elliptica,TN,G,3,49,875179,0.216,10.584,139.4359,greater
Guettarda_elliptica,TN,G,4,49,457583,0.1129,5.5321,341.5445,greater
Guettarda_elliptica,TN,G,5,49,294089,0.0726,3.5574,580.4885,greater
Guettarda_elliptica,VX,G,1,13,1081752,0.2669,13.0781,5.00E-04,lesser
Guettarda_elliptica,VX,G,2,12,953847,0.2354,11.5346,0.0188,greater
Guettarda_elliptica,VX,G,3,24,452120,0.1116,5.4684,62.8009,greater
Guettarda_elliptica,VX,G,4,13,660863,0.1631,7.9919,3.1383,greater
Guettarda_elliptica,VX,G,5,12,903895,0.223,10.927,0.1054,greater
Guettarda_elliptica,VN,G,1,16,953258,0.2352,11.5248,1.7378,greater
Guettarda_elliptica,VN,G,2,5,814172,0.2009,9.8441,2.3837,lesser
Guettarda_elliptica,VN,G,3,9,982574,0.2425,11.8825,0.6992,lesser
Guettarda_elliptica,VN,G,4,18,664034,0.1639,8.0311,12.3743,greater
Guettarda_elliptica,VN,G,5,1,638439,0.1575,7.7175,5.8471,lesser
Guettarda_scabra,TX,G,1,183,901798,0.2225,40.7175,497.1894,greater
Guettarda_scabra,TX,G,2,183,1031725,0.2546,46.5918,399.3663,greater
Guettarda_scabra,TX,G,3,183,653130,0.1612,29.4996,798.7353,greater
Guettarda_scabra,TX,G,4,183,610776,0.1507,27.5781,875.9112,greater
Guettarda_scabra,TX,G,5,183,855048,0.211,38.613,539.9116,greater
Guettarda_scabra,TN,G,1,183,1303793,0.3217,58.8711,261.7241,greater
Guettarda_scabra,TN,G,2,183,1121833,0.2768,50.6544,345.7816,greater
Guettarda_scabra,TN,G,3,183,875179,0.216,39.528,520.7502,greater
Guettarda_scabra,TN,G,4,183,457583,0.1129,20.6607,1275.5642,greater
Guettarda_scabra,TN,G,5,183,294089,0.0726,13.2858,2167.947,greater
Guettarda_scabra,VX,G,1,1,1081752,0.2669,48.8427,46.8632,lesser
Guettarda_scabra,VX,G,2,37,953847,0.2354,43.0782,0.8576,lesser
Guettarda_scabra,VX,G,3,68,452120,0.1116,20.4228,110.8364,greater
Guettarda_scabra,VX,G,4,77,660863,0.1631,29.8473,74.4917,greater
Guettarda_scabra,VX,G,5,1,903895,0.223,40.809,38.8335,lesser
Guettarda_scabra,VN,G,1,42,953258,0.2352,43.0416,0.0252,lesser
Guettarda_scabra,VN,G,2,23,814172,0.2009,36.7647,5.1535,lesser
Guettarda_scabra,VN,G,3,67,982574,0.2425,44.3775,11.5324,greater
Guettarda_scabra,VN,G,4,49,664034,0.1639,29.9937,12.0438,greater
Guettarda_scabra,VN,G,5,2,638439,0.1575,28.8225,24.9613,lesser
Gyminda_latifolia,TX,G,1,1,901798,0.2225,1.335,0.0841,lesser
Gyminda_latifolia,TX,G,2,1,1031725,0.2546,1.5276,0.1822,lesser
Gyminda_latifolia,TX,G,3,4,653130,0.1612,0.9672,9.5098,greater
Gyminda_latifolia,TX,G,4,1,610776,0.1507,0.9042,0.0102,greater
Gyminda_latifolia,TX,G,5,1,855048,0.211,1.266,0.0559,lesser
Gyminda_latifolia,TN,G,1,4,1303793,0.3217,1.9302,2.2195,greater
Gyminda_latifolia,TN,G,2,1,1121833,0.2768,1.6608,0.2629,lesser
Gyminda_latifolia,TN,G,3,1,875179,0.216,1.296,0.0676,lesser
Gyminda_latifolia,TN,G,4,4,457583,0.1129,0.6774,16.2971,greater
Gyminda_latifolia,TN,G,5,1,294089,0.0726,0.4356,0.7313,greater
Gyminda_latifolia,VX,G,1,1,1081752,0.2669,1.6014,0.2259,lesser
Gyminda_latifolia,VX,G,2,4,953847,0.2354,1.4124,4.7406,greater
Gyminda_latifolia,VX,G,3,1,452120,0.1116,0.6696,0.163,greater
Gyminda_latifolia,VX,G,4,1,660863,0.1631,0.9786,5.00E-04,greater
Gyminda_latifolia,VX,G,5,4,903895,0.223,1.338,5.2961,greater
Gyminda_latifolia,VN,G,1,3,953258,0.2352,1.4112,1.7888,greater
Gyminda_latifolia,VN,G,2,2,814172,0.2009,1.2054,0.5238,greater
Gyminda_latifolia,VN,G,3,1,982574,0.2425,1.455,0.1423,lesser
Gyminda_latifolia,VN,G,4,3,664034,0.1639,0.9834,4.1353,greater
Gyminda_latifolia,VN,G,5,2,638439,0.1575,0.945,1.1778,greater
Gymnanthes_lucida,TX,G,1,1,901798,0.2225,15.7975,13.8608,lesser
Gymnanthes_lucida,TX,G,2,70,1031725,0.2546,18.0766,149.1453,greater
Gymnanthes_lucida,TX,G,3,1,653130,0.1612,11.4452,9.5326,lesser
Gymnanthes_lucida,TX,G,4,70,610776,0.1507,10.6997,328.6565,greater
Gymnanthes_lucida,TX,G,5,1,855048,0.211,14.981,13.0478,lesser
Gymnanthes_lucida,TN,G,1,70,1303793,0.3217,22.8407,97.37,greater
Gymnanthes_lucida,TN,G,2,1,1121833,0.2768,19.6528,17.7037,lesser
Gymnanthes_lucida,TN,G,3,70,875179,0.216,15.336,194.8457,greater
Gymnanthes_lucida,TN,G,4,1,457583,0.1129,8.0159,6.1407,lesser
Gymnanthes_lucida,TN,G,5,70,294089,0.0726,5.1546,815.7618,greater
Gymnanthes_lucida,VX,G,1,1,1081752,0.2669,18.9499,17.0027,lesser
Gymnanthes_lucida,VX,G,2,3,953847,0.2354,16.7134,11.2519,lesser
Gymnanthes_lucida,VX,G,3,41,452120,0.1116,7.9236,138.0746,greater
Gymnanthes_lucida,VX,G,4,21,660863,0.1631,11.5801,7.6627,greater
Gymnanthes_lucida,VX,G,5,5,903895,0.223,15.833,7.412,lesser
Gymnanthes_lucida,VN,G,1,60,953258,0.2352,16.6992,112.2784,greater
Gymnanthes_lucida,VN,G,2,2,814172,0.2009,14.2639,10.5443,lesser
Gymnanthes_lucida,VN,G,3,5,982574,0.2425,17.2175,8.6695,lesser
Gymnanthes_lucida,VN,G,4,4,664034,0.1639,11.6369,5.0118,lesser
Gymnanthes_lucida,VN,G,5,60,638439,0.1575,11.1825,213.1141,greater
Gymnocladus_dioicus,TX,G,1,65,901798,0.2225,1138.5325,1012.2434,lesser
Gymnocladus_dioicus,TX,G,2,3549,1031725,0.2546,1302.7882,3872.8225,greater
Gymnocladus_dioicus,TX,G,3,955,653130,0.1612,824.8604,20.5323,greater
Gymnocladus_dioicus,TX,G,4,513,610776,0.1507,771.1319,86.4081,lesser
Gymnocladus_dioicus,TX,G,5,35,855048,0.211,1079.687,1010.8216,lesser
Gymnocladus_dioicus,TN,G,1,33,1303793,0.3217,1646.1389,1580.8004,lesser
Gymnocladus_dioicus,TN,G,2,4442,1121833,0.2768,1416.3856,6463.1711,greater
Gymnocladus_dioicus,TN,G,3,500,875179,0.216,1105.272,331.4607,lesser
Gymnocladus_dioicus,TN,G,4,142,457583,0.1129,577.7093,328.6127,lesser
Gymnocladus_dioicus,TN,G,5,33,294089,0.0726,371.4942,308.4256,lesser
Gymnocladus_dioicus,VX,G,1,1710,1081752,0.2669,1365.7273,86.7843,greater
Gymnocladus_dioicus,VX,G,2,2682,953847,0.2354,1204.5418,1812.21,greater
Gymnocladus_dioicus,VX,G,3,548,452120,0.1116,571.0572,0.931,lesser
Gymnocladus_dioicus,VX,G,4,147,660863,0.1631,834.5827,566.4747,lesser
Gymnocladus_dioicus,VX,G,5,30,903895,0.223,1141.091,1081.8797,lesser
Gymnocladus_dioicus,VN,G,1,812,953258,0.2352,1203.5184,127.3654,lesser
Gymnocladus_dioicus,VN,G,2,2933,814172,0.2009,1028.0053,3530.1421,greater
Gymnocladus_dioicus,VN,G,3,757,982574,0.2425,1240.8725,188.6838,lesser
Gymnocladus_dioicus,VN,G,4,452,664034,0.1639,838.6763,178.2792,lesser
Gymnocladus_dioicus,VN,G,5,163,638439,0.1575,805.9275,512.8945,lesser
Halesia_carolina,TX,G,1,54,901798,0.2225,133.055,46.9707,lesser
Halesia_carolina,TX,G,2,123,1031725,0.2546,152.2508,5.6197,lesser
Halesia_carolina,TX,G,3,79,653130,0.1612,96.3976,3.1399,lesser
Halesia_carolina,TX,G,4,192,610776,0.1507,90.1186,115.1795,greater
Halesia_carolina,TX,G,5,150,855048,0.211,126.178,4.4975,greater
Halesia_carolina,TN,G,1,275,1303793,0.3217,192.3766,35.4857,greater
Halesia_carolina,TN,G,2,275,1121833,0.2768,165.5264,72.4022,greater
Halesia_carolina,TN,G,3,48,875179,0.216,129.168,51.0052,lesser
Halesia_carolina,TN,G,4,275,457583,0.1129,67.5142,637.6489,greater
Halesia_carolina,TN,G,5,275,294089,0.0726,43.4148,1235.3323,greater
Halesia_carolina,VX,G,1,88,1081752,0.2669,159.6062,32.1256,lesser
Halesia_carolina,VX,G,2,132,953847,0.2354,140.7692,0.5463,lesser
Halesia_carolina,VX,G,3,85,452120,0.1116,66.7368,4.9979,greater
Halesia_carolina,VX,G,4,207,660863,0.1631,97.5338,122.8584,greater
Halesia_carolina,VX,G,5,86,903895,0.223,133.354,16.8154,lesser
Halesia_carolina,VN,G,1,7,953258,0.2352,140.6496,126.998,lesser
Halesia_carolina,VN,G,2,47,814172,0.2009,120.1382,44.5254,lesser
Halesia_carolina,VN,G,3,148,982574,0.2425,145.015,0.0614,greater
Halesia_carolina,VN,G,4,185,664034,0.1639,98.0122,77.2034,greater
Halesia_carolina,VN,G,5,211,638439,0.1575,94.185,144.8824,greater
Halesia_diptera,TX,G,1,6,901798,0.2225,155.5275,143.759,lesser
Halesia_diptera,TX,G,2,175,1031725,0.2546,177.9654,0.0494,lesser
Halesia_diptera,TX,G,3,43,653130,0.1612,112.6788,43.0883,lesser
Halesia_diptera,TX,G,4,98,610776,0.1507,105.3393,0.5114,lesser
Halesia_diptera,TX,G,5,377,855048,0.211,147.489,357.1473,greater
Halesia_diptera,TN,G,1,471,1303793,0.3217,224.8683,269.4058,greater
Halesia_diptera,TN,G,2,222,1121833,0.2768,193.4832,4.203,greater
Halesia_diptera,TN,G,3,4,875179,0.216,150.984,143.09,lesser
Halesia_diptera,TN,G,4,2,457583,0.1129,78.9171,74.9678,lesser
Halesia_diptera,TN,G,5,471,294089,0.0726,50.7474,3480.2226,greater
Halesia_diptera,VX,G,1,76,1081752,0.2669,186.5631,65.5231,lesser
Halesia_diptera,VX,G,2,145,953847,0.2354,164.5446,2.3215,lesser
Halesia_diptera,VX,G,3,19,452120,0.1116,78.0084,44.6361,lesser
Halesia_diptera,VX,G,4,348,660863,0.1631,114.0069,480.2584,greater
Halesia_diptera,VX,G,5,111,903895,0.223,155.877,12.9201,lesser
Halesia_diptera,VN,G,1,58,953258,0.2352,164.4048,68.8665,lesser
Halesia_diptera,VN,G,2,172,814172,0.2009,140.4291,7.0977,greater
Halesia_diptera,VN,G,3,80,982574,0.2425,169.5075,47.2639,lesser
Halesia_diptera,VN,G,4,184,664034,0.1639,114.5661,42.0811,greater
Halesia_diptera,VN,G,5,205,638439,0.1575,110.0925,81.817,greater
Hamamelis_vernalis,TX,G,1,2,901798,0.2225,72.09,68.1455,lesser
Hamamelis_vernalis,TX,G,2,38,1031725,0.2546,82.4904,23.9955,lesser
Hamamelis_vernalis,TX,G,3,99,653130,0.1612,52.2288,41.8839,greater
Hamamelis_vernalis,TX,G,4,178,610776,0.1507,48.8268,341.7327,greater
Hamamelis_vernalis,TX,G,5,7,855048,0.211,68.364,55.0808,lesser
Hamamelis_vernalis,TN,G,1,26,1303793,0.3217,104.2308,58.7164,lesser
Hamamelis_vernalis,TN,G,2,271,1121833,0.2768,89.6832,366.5768,greater
Hamamelis_vernalis,TN,G,3,27,875179,0.216,69.984,26.4007,lesser
Hamamelis_vernalis,TN,G,4,26,457583,0.1129,36.5796,3.0598,lesser
Hamamelis_vernalis,TN,G,5,271,294089,0.0726,23.5224,2603.6953,greater
Hamamelis_vernalis,VX,G,1,19,1081752,0.2669,86.4756,52.6502,lesser
Hamamelis_vernalis,VX,G,2,70,953847,0.2354,76.2696,0.5154,lesser
Hamamelis_vernalis,VX,G,3,174,452120,0.1116,36.1584,525.4742,greater
Hamamelis_vernalis,VX,G,4,55,660863,0.1631,52.8444,0.0879,greater
Hamamelis_vernalis,VX,G,5,6,903895,0.223,72.252,60.7503,lesser
Hamamelis_vernalis,VN,G,1,8,953258,0.2352,76.2048,61.0446,lesser
Hamamelis_vernalis,VN,G,2,36,814172,0.2009,65.0916,13.002,lesser
Hamamelis_vernalis,VN,G,3,83,982574,0.2425,78.57,0.2498,greater
Hamamelis_vernalis,VN,G,4,69,664034,0.1639,53.1036,4.7585,greater
Hamamelis_vernalis,VN,G,5,128,638439,0.1575,51.03,116.096,greater
Hamamelis_virginiana,TX,G,1,1691,901798,0.2225,1932.4125,30.1592,lesser
Hamamelis_virginiana,TX,G,2,4726,1031725,0.2546,2211.201,2860.081,greater
Hamamelis_virginiana,TX,G,3,1386,653130,0.1612,1400.022,0.1404,lesser
Hamamelis_virginiana,TX,G,4,523,610776,0.1507,1308.8295,471.817,lesser
Hamamelis_virginiana,TX,G,5,359,855048,0.211,1832.535,1184.8644,lesser
Hamamelis_virginiana,TN,G,1,671,1303793,0.3217,2793.9645,1613.1122,lesser
Hamamelis_virginiana,TN,G,2,2298,1121833,0.2768,2404.008,4.6746,lesser
Hamamelis_virginiana,TN,G,3,4198,875179,0.216,1875.96,2874.1923,greater
Hamamelis_virginiana,TN,G,4,1429,457583,0.1129,980.5365,205.1117,greater
Hamamelis_virginiana,TN,G,5,89,294089,0.0726,630.531,465.0934,lesser
Hamamelis_virginiana,VX,G,1,3275,1081752,0.2669,2318.0265,395.0767,greater
Hamamelis_virginiana,VX,G,2,4189,953847,0.2354,2044.449,2249.5543,greater
Hamamelis_virginiana,VX,G,3,585,452120,0.1116,969.246,152.3297,lesser
Hamamelis_virginiana,VX,G,4,514,660863,0.1631,1416.5235,575.0336,lesser
Hamamelis_virginiana,VX,G,5,122,903895,0.223,1936.755,1700.44,lesser
Hamamelis_virginiana,VN,G,1,49,953258,0.2352,2042.712,1945.8874,lesser
Hamamelis_virginiana,VN,G,2,587,814172,0.2009,1744.8165,768.298,lesser
Hamamelis_virginiana,VN,G,3,2876,982574,0.2425,2106.1125,281.4317,greater
Hamamelis_virginiana,VN,G,4,2358,664034,0.1639,1423.4715,613.5307,greater
Hamamelis_virginiana,VN,G,5,2815,638439,0.1575,1367.8875,1530.926,greater
Hamelia_patens,TX,G,1,2,901798,0.2225,969.21,965.2141,lesser
Hamelia_patens,TX,G,2,3,1031725,0.2546,1109.0376,1103.0457,lesser
Hamelia_patens,TX,G,3,11,653130,0.1612,702.1872,680.3595,lesser
Hamelia_patens,TX,G,4,485,610776,0.1507,656.4492,44.7785,lesser
Hamelia_patens,TX,G,5,3855,855048,0.211,919.116,9377.9402,greater
Hamelia_patens,TN,G,1,4345,1303793,0.3217,1401.3252,6183.5906,greater
Hamelia_patens,TN,G,2,10,1121833,0.2768,1205.7408,1185.8237,lesser
Hamelia_patens,TN,G,3,1,875179,0.216,940.896,938.8971,lesser
Hamelia_patens,TN,G,4,4345,457583,0.1129,491.7924,30189.9924,greater
Hamelia_patens,TN,G,5,10,294089,0.0726,316.2456,296.5618,lesser
Hamelia_patens,VX,G,1,10,1081752,0.2669,1162.6164,1142.7024,lesser
Hamelia_patens,VX,G,2,97,953847,0.2354,1025.4024,840.5783,lesser
Hamelia_patens,VX,G,3,314,452120,0.1116,486.1296,60.9479,lesser
Hamelia_patens,VX,G,4,1786,660863,0.1631,710.4636,1628.2024,greater
Hamelia_patens,VX,G,5,2149,903895,0.223,971.388,1427.617,greater
Hamelia_patens,VN,G,1,544,953258,0.2352,1024.5312,225.3814,lesser
Hamelia_patens,VN,G,2,1334,814172,0.2009,875.1204,240.6189,greater
Hamelia_patens,VN,G,3,1031,982574,0.2425,1056.33,0.6074,lesser
Hamelia_patens,VN,G,4,845,664034,0.1639,713.9484,24.0557,greater
Hamelia_patens,VN,G,5,602,638439,0.1575,686.07,10.3018,lesser
Havardia_pallens,TX,G,1,88,901798,0.2225,19.58,239.0856,greater
Havardia_pallens,TX,G,2,88,1031725,0.2546,22.4048,192.045,greater
Havardia_pallens,TX,G,3,88,653130,0.1612,14.1856,384.0913,greater
Havardia_pallens,TX,G,4,88,610776,0.1507,13.2616,421.2032,greater
Havardia_pallens,TX,G,5,88,855048,0.211,18.568,259.6296,greater
Havardia_pallens,TN,G,1,88,1303793,0.3217,28.3096,125.8564,greater
Havardia_pallens,TN,G,2,88,1121833,0.2768,24.3584,166.2775,greater
Havardia_pallens,TN,G,3,88,875179,0.216,19.008,250.4154,greater
Havardia_pallens,TN,G,4,88,457583,0.1129,9.9352,613.386,greater
Havardia_pallens,TN,G,5,88,294089,0.0726,6.3888,1042.51,greater
Havardia_pallens,VX,G,1,1,1081752,0.2669,23.4872,21.5298,lesser
Havardia_pallens,VX,G,2,2,953847,0.2354,20.7152,16.9083,lesser
